,Bal,Brick,Dist,Floor,Kitsp,Livesp,Metrdist,New,Nfloor,Price,Rooms,Totsp,Walk
1496,1,0,2.640600014514584,3,2.3513752571634776,3.4965075614664802,10.0,0,17.0,9100000,2.0,4.07753744390572,0.0
1497,1,0,2.0675269492527493,6,2.302585092994046,2.995732273553991,9.0,0,14.0,9100000,1.0,3.6635616461296463,1.0
1498,0,1,2.48636111469449,17,2.7013612129514133,2.8213788864092133,14.0,1,22.0,9112500,1.0,3.7013019741124933,1.0
1499,1,1,2.721931984914106,3,1.7227665977411035,3.517497837358316,15.0,1,23.0,9122400,2.0,3.9945242269398897,1.0
1500,1,1,2.716390011007662,7,2.302585092994046,2.772588722239781,14.0,0,35.0,9150000,1.0,3.7612001156935624,1.0
1501,0,0,2.4156997428492897,5,1.791759469228055,3.7376696182833684,3.0,0,5.0,9150000,3.0,4.174387269895637,0.0
1502,1,1,2.7033118505018563,22,2.517696472610991,3.586292865338835,10.0,1,24.0,9176337,2.0,4.197201947661808,0.0
1504,1,0,2.6305694887133164,16,2.1972245773362196,3.4011973816621555,20.0,0,17.0,9200000,2.0,3.9889840465642745,1.0
1505,1,0,2.7264795537117585,13,2.1972245773362196,3.4111477125153233,15.0,0,17.0,9200000,2.0,3.9512437185814275,0.0
1506,1,0,2.541740741352545,5,2.302585092994046,3.4011973816621555,10.0,0,17.0,9200000,2.0,3.9512437185814275,0.0
1507,1,1,2.7518405179815,2,2.151762203259462,3.4531571205928664,23.0,1,23.0,9201700,2.0,4.009149716158869,1.0
1508,1,0,1.803138259792371,24,2.302585092994046,2.833213344056216,16.0,0,25.0,9250000,1.0,3.6109179126442243,1.0
1511,1,1,1.636481246027357,8,2.3978952727983707,3.104586678466073,7.0,1,19.0,9291850,1.0,3.7256934272366524,1.0
1512,1,1,2.4625078908809246,33,3.4011973816621555,5.762051382780177,19.0,0,40.0,59000000,4.0,5.934894195619588,1.0
1514,1,1,2.0202391432942743,29,2.995732273553991,4.0943445622221,12.0,0,32.0,26700000,3.0,4.605170185988092,1.0
1516,1,0,2.8096546092425285,6,1.9459101490553132,3.7612001156935624,7.0,0,12.0,9300000,3.0,4.1588830833596715,0.0
1517,1,1,1.6446421412837764,8,2.0794415416798357,3.2188758248682006,10.0,0,8.0,9300000,2.0,3.912023005428146,1.0
1519,0,1,2.5288149954359165,16,1.8082887711792655,2.9856819377004897,5.0,1,29.0,9331200,2.0,4.053522567701846,1.0
1521,1,1,2.531166238355412,22,2.8094026953624978,2.917770732084279,6.0,1,26.0,9350700,1.0,3.7819143200811256,1.0
1522,1,1,2.0731231604471665,18,2.89591193827178,2.653241964607215,13.0,1,22.0,9383104,1.0,3.768152635008444,0.0
1523,0,1,2.5288149954359165,14,2.714694743820879,3.269568939183719,5.0,1,29.0,9385200,2.0,4.084294226368599,1.0
1524,1,1,2.7518405179815,3,2.33214389523559,3.3568971227655755,10.0,1,23.0,9402100,2.0,4.030694535145645,1.0
1525,1,1,2.703201466489495,21,2.631888840136646,3.529297384289471,10.0,1,24.0,9440389,2.0,4.180522258463153,0.0
1526,1,1,2.5251875345744645,12,1.791759469228055,3.6375861597263857,6.0,0,33.0,9500000,2.0,3.828641396489095,1.0
1527,1,1,2.5251875345744645,12,2.0794415416798357,2.833213344056216,3.0,1,33.0,9500000,2.0,3.828641396489095,1.0
1528,1,1,2.5251875345744645,12,3.1354942159291497,3.1354942159291497,6.0,0,33.0,9500000,1.0,3.828641396489095,1.0
1529,1,1,1.5829642379139648,4,1.791759469228055,3.4339872044851463,10.0,0,9.0,9500000,2.0,3.8066624897703196,1.0
1530,1,0,2.815567740126924,16,2.3513752571634776,3.8066624897703196,10.0,0,16.0,9500000,3.0,4.330733340286331,0.0
1531,1,0,2.374465304219823,3,2.163323025660538,3.977810745966149,10.0,0,5.0,9500000,3.0,4.308110951723713,1.0
1532,1,0,2.374465304219823,3,2.163323025660538,3.977810745966149,13.0,0,5.0,9500000,3.0,4.308110951723713,1.0
1533,1,1,1.636481246027357,2,2.1972245773362196,2.9231615807191558,7.0,1,19.0,9518040,1.0,3.632309102625542,1.0
1534,1,1,2.703201466489495,18,2.6461747973841225,3.5380565643793527,10.0,1,24.0,9529461,2.0,4.1956970564823886,0.0
1535,1,1,2.086848043132093,5,1.9740810260220096,3.5553480614894135,5.0,0,5.0,9550000,2.0,4.007333185232471,1.0
1536,1,1,2.5288149954359165,17,2.302585092994046,3.8066624897703196,2.0,1,29.0,9563400,2.0,4.084294226368599,1.0
1537,0,1,2.378737309405292,3,2.4849066497880004,3.5553480614894135,3.0,0,6.0,9600000,1.0,3.9982007016691985,1.0
1538,1,1,2.378737309405292,3,2.302585092994046,3.5553480614894135,5.0,0,6.0,9600000,2.0,4.007333185232471,1.0
1539,1,1,2.378737309405292,3,2.4849066497880004,3.367295829986474,5.0,0,6.0,9600000,2.0,3.9982007016691985,1.0
1541,1,0,1.8684002567401616,3,1.791759469228055,3.4965075614664802,5.0,0,5.0,6200000,2.0,3.8088822465086327,0.0
1544,1,0,1.417377189020885,12,2.1972245773362196,3.4436180975461075,11.0,0,14.0,9600000,2.0,3.856510295497887,1.0
1545,1,1,1.636481246027357,9,2.624668592163159,3.1822118404966093,7.0,1,19.0,9604800,1.0,3.7727609380946383,1.0
1546,0,1,2.5288149954359165,23,1.8082887711792655,2.9856819377004897,5.0,1,29.0,9616100,2.0,4.041295341132285,1.0
1547,1,1,2.6171268186569314,12,2.3978952727983707,3.5553480614894135,5.0,0,14.0,9650000,2.0,4.060443010546419,0.0
1548,1,1,1.9934915964479223,6,1.3862943611198906,3.8897773964808264,15.0,1,13.0,9665647,2.0,4.0163830207523885,1.0
1549,1,0,1.8330473630344557,12,2.302585092994046,3.4011973816621555,7.0,0,17.0,9700000,2.0,3.9512437185814275,1.0
1550,1,0,2.7190199015363805,4,2.322387720290225,3.520460802488973,24.0,0,22.0,9700000,2.0,4.05871738457895,1.0
1551,1,0,2.6361053395713023,8,2.312535423847214,3.828641396489095,10.0,0,14.0,9700000,3.0,4.316153890523174,0.0
1552,1,1,2.5560160937102605,3,2.272125885509337,3.4339872044851463,28.0,0,16.0,9700000,2.0,3.9889840465642745,1.0
1555,1,1,2.7633823101783146,3,2.1972245773362196,3.367295829986474,24.0,0,25.0,9800000,2.0,4.060443010546419,1.0
1556,1,1,2.7633823101783146,2,2.302585092994046,3.4657359027997265,20.0,0,25.0,9800000,2.0,4.02535169073515,0.0
1557,1,0,1.656606164755043,8,1.791759469228055,3.6189933266497696,7.0,0,9.0,9800000,3.0,4.02535169073515,1.0
1558,1,0,2.7810073551414214,4,2.322387720290225,3.7612001156935624,15.0,0,16.0,9800000,3.0,4.275276264727001,0.0
1559,1,0,2.027383218208125,9,1.791759469228055,3.58351893845611,9.0,0,9.0,9850000,3.0,4.0943445622221,1.0
1561,1,1,2.7159397350702292,6,2.9444389791664403,2.9444389791664403,10.0,1,34.0,9900000,1.0,3.871201010907891,1.0
1562,1,0,2.154866660338598,11,2.0149030205422647,3.091042453358316,7.0,0,12.0,9900000,2.0,3.6635616461296463,1.0
1564,1,1,1.636481246027357,2,2.9444389791664403,3.40452517175483,7.0,1,19.0,9925140,1.0,3.9080149840306073,1.0
1565,1,1,1.636481246027357,14,2.1972245773362196,2.9231615807191558,7.0,1,19.0,9942800,1.0,3.6136169696133895,1.0
1566,1,1,1.5759980735496433,4,1.9459101490553132,3.6109179126442243,5.0,0,5.0,9950000,3.0,3.912023005428146,1.0
1567,1,0,1.611573729545901,8,1.791759469228055,3.367295829986474,5.0,0,9.0,9950000,2.0,3.7612001156935624,1.0
1568,1,1,2.037016054428504,31,2.995732273553991,4.0943445622221,12.0,0,34.0,26990000,3.0,4.543294782270004,1.0
1569,1,1,1.6479959940501594,8,2.884800712846709,4.219507705176107,6.0,1,12.0,34833073,3.0,4.996536369716754,1.0
1570,1,1,2.687489068382694,1,1.791759469228055,3.367295829986474,10.0,0,5.0,5590000,2.0,3.7612001156935624,0.0
1572,1,0,2.008407252435276,2,2.302585092994046,3.374168709274236,10.0,0,6.0,9950000,1.0,3.9318256327243257,1.0
1573,1,1,1.636481246027357,9,2.791165107812717,3.265759410767051,7.0,1,19.0,9955650,1.0,3.8394523125933104,1.0
1574,1,1,1.9934915964479223,13,1.3862943611198906,3.8897773964808264,15.0,1,13.0,9984012,2.0,4.019980146933238,1.0
1577,1,0,1.7609707992067452,5,2.302585092994046,3.8066624897703196,10.0,0,5.0,9999000,3.0,4.204692619390966,1.0
1578,1,1,1.7239029998397615,5,2.0794415416798357,3.332204510175204,5.0,0,5.0,10000000,2.0,3.8501476017100584,1.0
1579,1,0,1.9915460714345892,9,1.9459101490553132,3.7954891891721947,15.0,0,9.0,10000000,3.0,4.0809215418899605,1.0
1580,1,0,2.7406080485980535,4,1.791759469228055,3.7819143200811256,10.0,0,9.0,10000000,4.0,4.163559631243574,0.0
1581,1,1,2.698784785498315,2,1.791759469228055,3.332204510175204,8.0,0,5.0,10000000,2.0,3.7612001156935624,1.0
1582,1,1,1.764180791989476,5,2.2512917986064953,3.9512437185814275,16.0,0,5.0,10000000,3.0,4.394449154672439,1.0
1583,1,1,2.670903284173262,13,2.4849066497880004,3.5553480614894135,5.0,0,25.0,10000000,2.0,4.02535169073515,0.0
1584,1,0,1.5759980735496433,4,1.9459101490553132,3.5553480614894135,5.0,0,5.0,10000000,2.0,3.912023005428146,1.0
1585,1,0,2.7202963867913024,13,2.302585092994046,3.4657359027997265,10.0,0,14.0,10000000,2.0,4.060443010546419,0.0
1586,1,0,2.5488251599438523,1,2.3978952727983707,3.8066624897703196,10.0,0,17.0,10000000,3.0,4.30406509320417,0.0
1587,1,1,2.3175917915097384,7,1.791759469228055,3.784189633918261,10.0,0,9.0,10000000,3.0,4.060443010546419,0.0
1588,1,1,1.636481246027357,2,2.1972245773362196,2.9652730660692823,7.0,1,19.0,10006150,1.0,3.6506582412937387,1.0
1590,1,0,2.447772929687892,4,2.0794415416798357,3.828641396489095,15.0,0,16.0,10100000,3.0,4.1588830833596715,1.0
1591,1,0,2.8159969594716574,3,2.3513752571634776,3.8066624897703196,13.0,0,16.0,10100000,3.0,4.290459441148391,0.0
1594,1,0,2.7420844054157056,14,2.341805806147327,3.828641396489095,15.0,0,16.0,10190000,3.0,4.31748811353631,0.0
1595,1,0,2.291361378429082,1,2.1972245773362196,3.8501476017100584,5.0,0,5.0,10200000,3.0,4.219507705176107,1.0
1596,0,1,2.037016054428504,26,2.302585092994046,4.219507705176107,11.0,0,32.0,31990000,3.0,4.607168188650764,0.0
1599,1,1,1.6119621286396812,3,1.791759469228055,3.713572066704308,4.0,0,9.0,10200000,3.0,4.02535169073515,0.0
1600,1,1,2.716390011007662,3,2.1972245773362196,3.4011973816621555,7.0,0,33.0,10200000,2.0,4.0943445622221,1.0
1605,1,1,2.716390011007662,14,2.803360380906535,2.995732273553991,12.0,0,33.0,10250000,1.0,3.871201010907891,1.0
1606,1,0,2.5236418155821116,3,2.1041341542702074,3.8416005411316,30.0,0,16.0,10300000,3.0,4.174387269895637,1.0
1607,1,1,2.716390011007662,14,2.8154087194227095,2.995732273553991,12.0,0,33.0,10300000,1.0,3.871201010907891,1.0
1608,1,0,2.6358525446278622,10,2.1400661634962708,3.5553480614894135,5.0,0,17.0,10300000,2.0,4.174387269895637,0.0
1611,1,1,2.110306182683727,2,1.7047480922384253,3.6838669122903918,10.0,0,5.0,10300000,3.0,4.027135812528651,1.0
1612,1,1,2.0112525991400148,2,2.501435951739211,3.8628327612373745,5.0,1,24.0,10312634,3.0,4.472780997942346,0.0
1613,1,1,2.7060016186529943,3,2.797281334830153,3.893859034800475,5.0,1,24.0,10330492,3.0,4.469350462845557,0.0
1614,1,1,1.636481246027357,4,2.322387720290225,3.039749158970765,7.0,1,19.0,10337780,1.0,3.6913763343125234,1.0
1615,1,1,1.636481246027357,2,2.2082744135228043,3.104586678466073,7.0,1,19.0,10348980,1.0,3.716008121502189,1.0
1617,1,1,2.2567413665211977,7,2.0794415416798357,3.4339872044851463,8.0,0,8.0,10350000,2.0,3.9512437185814275,1.0
1618,1,1,2.0731231604471665,4,3.095577608523707,3.2228678461377385,13.0,1,22.0,10351740,2.0,4.100989104940769,0.0
1620,1,0,2.4439618907442604,7,2.302585092994046,3.5553480614894135,15.0,0,17.0,10400000,2.0,3.9512437185814275,1.0
1621,1,0,2.4439618907442604,7,2.302585092994046,3.5553480614894135,15.0,0,17.0,10400000,2.0,3.9512437185814275,1.0
1622,1,0,2.0270170200169684,3,2.302585092994046,3.5263605246161616,11.0,0,6.0,10400000,1.0,4.007333185232471,1.0
1623,1,0,2.6774350292431928,8,2.3978952727983707,3.8501476017100584,10.0,0,17.0,10450000,3.0,4.276666119016055,1.0
1625,1,0,2.15479747693869,5,1.791759469228055,3.427514689979529,14.0,0,12.0,7900000,2.0,3.8066624897703196,1.0
1626,0,1,1.4755234031856839,2,2.995732273553991,4.442651256490317,10.0,0,4.0,56173800,3.0,5.014627315365793,1.0
1627,1,1,1.636481246027357,4,2.322387720290225,3.039749158970765,7.0,1,19.0,10461120,1.0,3.708682081410116,1.0
1628,1,1,1.636481246027357,2,2.4849066497880004,3.4372078191851885,7.0,1,19.0,10495950,1.0,3.914021008090819,1.0
1629,1,1,2.706497931989888,5,2.6390573296152584,3.258096538021482,15.0,0,16.0,10500000,1.0,3.8877303128591016,1.0
1630,1,0,2.706497931989888,5,2.6390573296152584,3.258096538021482,15.0,0,16.0,10500000,1.0,3.912023005428146,1.0
1631,1,0,2.722502854388989,9,2.302585092994046,3.8066624897703196,4.0,0,17.0,10500000,3.0,4.335982696172475,0.0
1632,1,0,2.803755339925077,1,2.0918640616783932,3.8958936234982624,5.0,0,4.0,10500000,3.0,4.276666119016055,1.0
1633,1,1,2.5968320016545134,20,2.4336133554004498,3.414442608412176,12.0,0,22.0,10500000,2.0,4.02535169073515,0.0
1634,1,1,2.3622444361583264,1,2.0149030205422647,3.591817741270805,10.0,0,5.0,10500000,2.0,4.1728476237100445,1.0
1635,1,0,2.6408357246957244,14,2.3513752571634776,3.487375077903208,15.0,0,22.0,10500000,2.0,4.041295341132285,1.0
1637,1,0,2.722599969197876,16,2.302585092994046,3.4657359027997265,15.0,0,17.0,10500000,2.0,3.9889840465642745,1.0
1638,1,1,2.143590303501942,6,2.0794415416798357,2.928523523860541,10.0,0,14.0,10500000,1.0,3.629660094453965,1.0
1639,1,0,2.36429849077416,1,1.791759469228055,3.591817741270805,9.0,0,4.0,10500000,2.0,4.169761201506855,1.0
1640,1,0,2.674880400826507,3,2.302585092994046,3.784189633918261,10.0,0,17.0,10500000,3.0,4.282206299391671,0.0
1641,1,1,1.9223768491635902,2,1.791759469228055,3.332204510175204,10.0,0,9.0,10500000,2.0,3.784189633918261,1.0
1642,1,0,1.7958107888905732,3,2.4765384001174837,3.3463891451671604,15.0,0,16.0,10500000,2.0,3.9473901492654373,1.0
1643,1,1,2.3995596213908685,11,2.4849066497880004,2.9444389791664403,8.0,0,19.0,10500000,1.0,3.7612001156935624,1.0
1644,1,1,2.421154396036081,10,2.0918640616783932,3.3357695763397,10.0,1,16.0,10545600,2.0,3.9259259105971376,0.0
1645,1,1,1.9934915964479223,13,1.6094379124341003,3.979681653901961,15.0,1,13.0,10590115,2.0,4.100989104940769,1.0
1648,1,0,2.70662762194069,9,2.322387720290225,3.8066624897703196,8.0,0,17.0,10650000,3.0,4.3067641501733345,0.0
1651,1,1,1.3484323803239242,5,1.791759469228055,3.4965075614664802,7.0,0,9.0,10690000,2.0,3.8066624897703196,1.0
1652,1,1,2.5706565526755503,18,2.4849066497880004,4.584967478670572,5.0,0,25.0,25278000,3.0,5.0317442573064906,0.0
1655,1,0,1.4417551379827545,9,2.3978952727983707,3.332204510175204,10.0,0,16.0,10700000,2.0,3.9889840465642745,1.0
1656,1,0,2.4682201481735513,6,2.3978952727983707,3.6888794541139363,5.0,0,22.0,10700000,2.0,4.063885354737392,0.0
1657,1,0,2.730098055244262,12,2.5649493574615367,3.5263605246161616,15.0,0,14.0,10700000,2.0,4.1588830833596715,0.0
1658,1,0,2.0649507036190937,7,2.302585092994046,3.4657359027997265,8.0,0,14.0,10700000,2.0,3.912023005428146,1.0
1660,1,1,2.5280727703889796,4,3.173878458937465,3.3945083935113587,7.0,1,26.0,10736100,2.0,4.264087336809195,1.0
1661,1,1,2.5280727703889796,7,3.173878458937465,3.3945083935113587,7.0,1,26.0,10786500,2.0,4.255612709818223,1.0
1662,1,1,1.9934915964479223,14,1.6094379124341003,3.563882963939251,15.0,1,14.0,10799697,2.0,3.828641396489095,1.0
1663,1,0,2.3760638195584147,4,2.1972245773362196,3.3603753871419,5.0,0,18.0,10800000,2.0,4.007333185232471,0.0
1664,1,0,1.938314664871277,2,1.9740810260220096,3.7727609380946383,8.0,0,12.0,10800000,3.0,4.186619838331271,1.0
1665,1,0,2.7406781558374447,20,2.5494451709255714,3.202746442938317,12.0,0,23.0,10800000,1.0,3.9908341858524357,1.0
1666,1,1,2.530664008269951,7,3.173878458937465,3.3945083935113587,7.0,1,26.0,10837600,2.0,4.26689632742025,1.0
1667,1,0,2.6193479008094833,7,2.302585092994046,3.66612246699132,5.0,0,14.0,10870000,3.0,4.174387269895637,1.0
1668,1,1,1.7679267557448968,3,2.151762203259462,3.5263605246161616,15.0,0,5.0,10900000,2.0,4.060443010546419,1.0
1669,1,0,1.7753277292300487,8,2.1972245773362196,3.4339872044851463,13.0,0,17.0,10900000,2.0,3.9889840465642745,1.0
1670,1,0,1.572651471721724,3,2.302585092994046,3.4210000089583352,5.0,0,12.0,10900000,2.0,3.9569963710708773,1.0
1672,1,1,2.726445963117241,13,2.0794415416798357,3.4965075614664802,10.0,0,23.0,10900000,2.0,4.0943445622221,1.0
1673,1,1,1.636481246027357,13,2.322387720290225,3.039749158970765,7.0,1,19.0,10936280,1.0,3.6988297849671046,1.0
1674,1,1,2.530664008269951,11,3.173878458937465,3.3945083935113587,7.0,1,26.0,10939500,2.0,4.269697449699962,1.0
1675,1,1,2.022854118268959,2,1.8082887711792655,3.572345637857985,7.0,0,9.0,10950000,3.0,3.9852734671677386,1.0
1677,1,1,2.5251875345744645,13,3.173878458937465,3.3945083935113587,8.0,1,26.0,10970100,2.0,4.272490747605575,1.0
1678,1,1,1.636481246027357,10,2.5649493574615367,3.139832617527748,7.0,1,19.0,10972000,1.0,3.742420221041966,1.0
1679,1,0,1.8106762053273597,11,2.0794415416798357,3.828641396489095,11.0,0,16.0,10990000,3.0,4.1588830833596715,1.0
1680,1,0,2.4654110803313483,14,2.1972245773362196,3.4011973816621555,5.0,0,17.0,9900000,2.0,3.970291913552122,1.0
1682,1,0,2.569763217233488,3,2.0794415416798357,3.58351893845611,8.0,0,4.0,8800000,2.0,4.00369019395397,1.0
1684,0,1,2.7106771330892023,2,1.3862943611198906,2.8903717578961645,15.0,0,6.0,3000000,1.0,3.295836866004329,1.0
1685,1,1,2.644832209770187,7,1.791759469228055,2.4849066497880004,8.0,1,20.0,3186000,0.846767567153756,3.2108436531709366,1.0
1686,1,0,2.7106771330892023,4,2.1972245773362196,2.8903717578961645,15.0,0,7.0,3250000,2.4054873287075575,3.332204510175204,1.0
1687,1,1,2.7148356707253436,5,1.3862943611198906,2.681021528714291,14.0,0,5.0,3400000,1.0,3.1354942159291497,0.0
1688,1,1,2.709496875923849,6,2.0794415416798357,2.995732273553991,7.0,0,20.0,3600000,1.0,3.572345637857985,0.0
1690,1,1,2.644832209770187,2,2.2925347571405443,2.631888840136646,8.0,1,20.0,4143112,1.0,3.5115454388310208,1.0
1691,0,1,2.257684179217937,3,1.3862943611198906,2.6390573296152584,15.0,0,5.0,4150000,1.0,2.995732273553991,1.0
1694,1,0,2.6566060158774483,8,1.791759469228055,2.9444389791664403,20.0,0,9.0,4250000,1.0,3.4965075614664802,0.0
1695,1,1,2.644832209770187,17,2.163323025660538,2.5649493574615367,8.0,1,20.0,4287157,1.0,3.56953269648137,1.0
1697,1,1,2.251990883437522,1,1.7578579175523736,2.91235066461494,25.0,0,5.0,4300000,1.0,3.40452517175483,1.0
1698,1,1,2.3753610726226535,11,2.2407096892759584,2.791165107812717,17.0,1,18.0,4390869,1.0,3.4719664525503626,1.0
1699,1,1,2.2108915794042274,5,1.791759469228055,2.833213344056216,5.0,0,5.0,4400000,1.0,3.4011973816621555,0.0
1701,1,1,2.634138240775365,4,1.791759469228055,2.9444389791664403,17.0,0,5.0,4500000,1.0,3.4339872044851463,1.0
1704,1,1,2.5768163554701506,15,2.1972245773362196,2.772588722239781,5.0,1,17.0,4500000,1.0,3.6375861597263857,1.0
1705,1,1,2.6462909025985453,7,2.6100697927420065,2.8507065015037334,6.0,1,20.0,4508700,1.0,3.703768066607687,1.0
1707,1,1,2.644832209770187,19,2.6100697927420065,2.803360380906535,8.0,1,20.0,4542558,1.0,3.711130063048756,1.0
1708,1,0,2.446435972766684,9,1.791759469228055,3.332204510175204,15.0,0,9.0,7500000,2.0,3.8066624897703196,1.0
1709,1,1,1.729618299224154,9,2.4849066497880004,4.0943445622221,3.0,0,10.0,46320000,3.0,4.382026634673881,1.0
1710,1,1,2.717606025750327,11,2.8678989020441064,2.341805806147327,7.0,0,15.0,7048560,1.0,3.6788291182604347,1.0
1711,1,0,2.5971636011073014,4,1.791759469228055,3.091042453358316,5.0,0,9.0,4600000,1.0,3.4657359027997265,0.0
1712,1,0,2.7289850299521974,4,2.151762203259462,3.044522437723423,15.0,0,14.0,4600000,1.0,3.6888794541139363,0.0
1715,1,1,2.644832209770187,16,2.6100697927420065,2.8507065015037334,8.0,1,20.0,4631410,1.0,3.730501128804756,1.0
1716,1,0,2.5971636011073014,9,1.791759469228055,2.995732273553991,25.0,0,9.0,4650000,1.0,3.4965075614664802,1.0
1717,1,1,2.644832209770187,16,2.3513752571634776,2.8273136219290276,8.0,1,20.0,4679037,1.0,3.7495040759303713,1.0
1720,1,0,2.6540660754662633,10,2.5649493574615367,2.6390573296152584,10.0,0,23.0,4700000,1.0,3.6375861597263857,0.0
1721,1,1,2.3740580720247797,11,2.1972245773362196,2.833213344056216,10.0,1,18.0,4700000,1.0,3.4657359027997265,1.0
1723,1,0,2.7318409250744375,8,1.791759469228055,2.9444389791664403,15.0,0,9.0,4800000,1.0,3.487375077903208,0.0
1724,1,1,2.1859281316652495,4,1.791759469228055,2.9444389791664403,20.0,0,5.0,4800000,1.0,3.449987545831587,1.0
1727,0,0,2.7472702649732637,1,2.1972245773362196,2.9444389791664403,5.0,0,16.0,4890000,1.0,3.5553480614894135,0.0
1728,1,0,2.600789524419985,4,1.9459101490553132,2.9444389791664403,30.0,0,9.0,4900000,1.0,3.58351893845611,1.0
1729,1,0,2.6368385868673667,3,2.0794415416798357,3.2188758248682006,10.0,0,5.0,4900000,1.0,3.5553480614894135,0.0
1730,1,1,2.1668994508252237,4,1.791759469228055,2.8903717578961645,15.0,0,5.0,4900000,1.0,3.4657359027997265,1.0
1731,0,0,2.773788136879054,3,1.791759469228055,2.9444389791664403,20.0,0,9.0,4900000,1.0,3.4965075614664802,1.0
1736,1,1,2.226331772311348,26,2.5649493574615367,3.4657359027997265,12.0,0,38.0,8953968,2.0,3.912023005428146,1.0
1737,1,1,2.226331772311348,30,2.6390573296152584,4.543294782270004,5.0,0,37.0,21752826,3.0,4.787491742782046,0.0
1738,1,1,2.6201662073703154,2,2.667228206581955,3.529297384289471,15.0,1,12.0,11989190,2.0,4.2612704335380815,1.0
1739,1,0,2.754431951241515,9,1.791759469228055,2.9444389791664403,46.0,0,9.0,4990000,1.0,3.5263605246161616,1.0
1740,1,1,2.6574134432194314,4,1.791759469228055,2.8903717578961645,7.0,0,9.0,5000000,1.0,3.4011973816621555,0.0
1741,1,0,2.676182020835339,2,1.9459101490553132,2.9444389791664403,5.0,0,9.0,5000000,1.0,3.4965075614664802,1.0
1742,1,0,2.771260509404725,6,2.0794415416798357,2.995732273553991,5.0,0,16.0,5030000,1.0,3.6375861597263857,1.0
1743,1,0,2.420118269972963,3,2.1972245773362196,2.833213344056216,5.0,0,5.0,5050000,1.0,3.4965075614664802,1.0
