,Bal,Brick,Dist,District,Floor,Kitsp,Link,Livesp,Metrdist,N,New,Nfloor,Price,Rooms,Tel,Totsp,Walk
186,0,1,4.075651203998337,0,2,,http://www.cian.ru/sale/flat/149920195/,42.6,5.0,186,0,6.0,9543740,1,0.0,42.6,1.0
187,1,0,4.861605561591941,0,7,9.5,http://www.cian.ru/sale/flat/46765079/,29.0,8.0,187,0,12.0,9550000,2,,50.0,1.0
188,0,0,4.075651203998337,0,5,,http://www.cian.ru/sale/flat/149031311/,36.6,6.0,188,1,,9574472,1,,36.6,1.0
189,1,1,2.5552856807760707,0,1,6.1,http://www.cian.ru/sale/flat/149007233/,25.1,11.0,189,0,8.0,9600000,2,,41.0,1.0
190,1,1,5.520433662949015,0,1,7.0,http://www.cian.ru/sale/flat/151974852/,30.0,11.0,190,0,14.0,9690000,2,,50.0,1.0
191,1,0,3.172083852702996,0,3,6.0,http://www.cian.ru/sale/flat/136725466/,32.0,11.0,191,0,17.0,9700000,2,1.0,38.0,1.0
192,1,0,3.8137874768266826,0,2,7.4,http://www.cian.ru/sale/flat/139550369/,29.0,7.0,192,0,12.0,9700000,2,1.0,47.4,1.0
193,1,1,4.535044067373978,0,5,14.0,http://www.cian.ru/sale/flat/149258593/,19.0,7.0,193,0,7.0,9700000,1,0.0,36.4,1.0
194,1,1,3.419159265872913,0,1,5.5,http://www.cian.ru/sale/flat/151041519/,34.0,7.0,194,0,5.0,9700000,2,1.0,43.0,1.0
195,1,0,2.5325768417867067,0,12,10.0,http://www.cian.ru/sale/flat/147944625/,19.0,8.0,195,0,16.0,9750000,1,,37.9,1.0
196,1,0,2.1054696481940103,0,5,12.0,http://www.cian.ru/sale/flat/25783120/,93.0,5.0,196,0,8.0,70000000,4,1.0,120.0,1.0
197,1,1,2.7504170885584576,0,7,10.0,http://www.cian.ru/sale/flat/152055998/,37.0,7.0,197,0,9.0,29500000,2,1.0,63.0,1.0
198,0,1,1.5238740001308448,0,2,,http://www.cian.ru/sale/flat/151503524/,,3.0,198,0,7.0,31500000,4,0.0,94.0,1.0
199,0,0,4.075651203998337,0,2,,http://www.cian.ru/sale/flat/149031246/,44.5,6.0,199,1,,9769141,1,,44.5,1.0
200,1,1,4.055612885607759,0,35,15.0,http://www.cian.ru/sale/flat/151242045/,24.0,11.0,200,1,44.0,9784800,1,,45.3,1.0
201,1,0,3.882401177272865,0,3,8.2,http://www.cian.ru/sale/flat/151961521/,20.7,7.0,201,0,12.0,9800000,1,1.0,39.8,1.0
202,1,0,4.2905975531369505,0,6,11.6,http://www.cian.ru/sale/flat/150532162/,28.2,5.0,202,0,16.0,9800000,2,,53.6,1.0
203,1,0,4.3147847878081675,0,3,10.0,http://www.cian.ru/sale/flat/152097298/,31.0,3.0,203,0,12.0,9800000,2,,51.2,1.0
204,0,1,6.2114804480917645,0,2,9.0,http://www.cian.ru/sale/flat/152176528/,35.0,1.0,204,0,6.0,9800000,2,1.0,54.0,1.0
205,1,1,2.5415642447011177,0,2,10.0,http://www.cian.ru/sale/flat/151885677/,18.0,11.0,205,0,5.0,9880000,1,,39.0,1.0
206,0,1,4.049282264729725,0,3,,http://www.cian.ru/sale/flat/150118460/,59.1,5.0,206,0,6.0,9886025,3,0.0,59.1,1.0
207,1,1,3.7713195112334112,0,4,6.0,http://www.cian.ru/sale/flat/150720845/,27.0,3.0,207,0,9.0,9890000,2,,35.0,1.0
208,1,1,2.7085130566567055,0,1,7.0,http://www.cian.ru/sale/flat/148916134/,32.0,15.0,208,0,9.0,9900000,2,1.0,44.6,1.0
209,1,1,2.6951040224402942,0,6,6.0,http://www.cian.ru/sale/flat/150618634/,22.0,10.0,209,0,9.0,9900000,2,1.0,38.0,1.0
210,1,1,3.512351929143108,0,2,7.0,http://www.cian.ru/sale/flat/151420894/,18.0,,210,0,5.0,9900000,1,1.0,31.0,
211,1,1,4.055612885607759,0,7,11.1,http://www.cian.ru/sale/flat/151641359/,21.0,11.0,211,1,44.0,9908775,1,,42.3,1.0
212,0,1,4.075651203998337,0,1,,http://www.cian.ru/sale/flat/150235286/,46.2,5.0,212,0,6.0,9939006,2,0.0,46.2,1.0
213,1,1,2.513086963187124,0,1,5.0,http://www.cian.ru/sale/flat/148653881/,27.0,10.0,213,0,8.0,9950000,2,,40.0,1.0
214,1,1,1.7752048614374636,0,3,6.0,http://www.cian.ru/sale/flat/152197247/,19.8,5.0,214,0,9.0,9950000,1,0.0,30.0,1.0
215,0,1,4.075651203998337,0,5,,http://www.cian.ru/sale/flat/149920200/,46.2,5.0,215,0,6.0,9963815,2,0.0,46.2,1.0
216,1,0,3.8897081479534554,0,10,6.0,http://www.cian.ru/sale/flat/152134049/,29.0,7.0,216,0,12.0,9990000,2,1.0,47.0,1.0
217,1,0,3.101481482256083,0,9,6.0,http://www.cian.ru/sale/flat/151589959/,23.5,13.0,217,0,14.0,9990000,2,1.0,40.5,1.0
218,1,0,3.4193224667069524,0,6,7.5,http://www.cian.ru/sale/flat/149397410/,23.5,8.0,218,0,9.0,9999000,2,,38.0,1.0
219,1,1,3.7404569827101346,0,2,10.0,http://www.cian.ru/sale/flat/151859846/,18.0,10.0,219,0,9.0,9999900,1,1.0,38.0,0.0
220,1,0,4.0754882604175116,0,5,9.8,http://www.cian.ru/sale/flat/151253367/,18.6,7.0,220,0,17.0,10000000,1,1.0,38.5,1.0
221,1,0,2.9512207887482,0,3,6.0,http://www.cian.ru/sale/flat/152026736/,30.0,5.0,221,0,12.0,10000000,2,0.0,45.0,1.0
222,1,0,3.9002470452937743,0,7,,http://www.cian.ru/sale/flat/151160892/,25.0,15.0,222,0,12.0,10000000,1,1.0,37.0,1.0
223,1,1,3.273349127096468,0,6,10.0,http://www.cian.ru/sale/flat/150057539/,18.0,5.0,223,0,9.0,9999999,1,0.0,37.0,1.0
224,1,1,4.296329444824498,0,12,11.7,http://www.cian.ru/sale/flat/150716131/,91.1,9.0,224,0,18.0,76080000,4,,158.5,1.0
225,1,0,3.4843945862030536,0,3,14.0,http://www.cian.ru/sale/flat/151056958/,70.0,7.0,225,0,3.0,23500000,3,,94.1,1.0
226,1,0,1.8634085829745464,0,5,8.0,http://www.cian.ru/sale/flat/151521963/,45.0,7.0,226,0,24.0,21400000,3,,69.0,1.0
227,1,1,3.22408091424352,0,8,6.0,http://www.cian.ru/sale/flat/150438708/,18.0,7.0,227,0,8.0,10000000,1,1.0,31.0,1.0
228,1,0,6.342721306513882,0,9,10.0,http://www.cian.ru/sale/flat/151390738/,18.0,,228,0,14.0,10000000,1,,41.0,
229,1,0,2.6612486798242307,0,8,11.9,http://www.cian.ru/sale/flat/151850890/,28.4,10.0,229,0,16.0,10029600,2,0.0,50.4,1.0
230,1,0,2.6612486798242307,0,8,11.0,http://www.cian.ru/sale/flat/149213366/,28.0,5.0,230,0,16.0,10029600,2,,50.0,1.0
231,1,0,2.2961505767319967,0,3,7.0,http://www.cian.ru/sale/flat/50669501/,17.5,5.0,231,0,10.0,10100000,1,1.0,33.0,1.0
232,1,1,2.7085130566567055,0,1,7.0,http://www.cian.ru/sale/flat/148915854/,32.0,11.0,232,0,9.0,10100000,2,1.0,44.6,1.0
233,1,1,2.7085130566567055,0,1,7.0,http://www.cian.ru/sale/flat/146785232/,32.0,10.0,233,0,9.0,10100000,2,1.0,44.6,1.0
234,1,0,3.8794045674601376,0,1,6.0,http://www.cian.ru/sale/flat/151883651/,40.0,10.0,234,0,9.0,10100000,3,,60.0,1.0
235,1,0,2.955600402829409,0,13,9.3,http://www.cian.ru/sale/flat/151986257/,18.0,9.0,235,0,16.0,10150000,1,,38.8,1.0
236,1,0,4.1919278879105235,0,13,7.0,http://www.cian.ru/sale/flat/151970665/,18.0,1.0,236,0,17.0,10150000,1,0.0,39.0,0.0
237,1,1,3.697680360860389,0,8,6.1,http://www.cian.ru/sale/flat/152189524/,24.5,8.0,237,0,9.0,10200000,2,1.0,40.0,1.0
238,1,1,4.412943100280481,0,9,9.4,http://www.cian.ru/sale/flat/151589277/,18.8,10.0,238,0,25.0,10250000,1,1.0,40.0,1.0
239,0,0,3.779939942502538,0,1,9.0,http://www.cian.ru/sale/flat/151975103/,35.0,11.0,239,0,12.0,10300000,2,,47.0,1.0
240,1,0,4.00756191065255,0,2,7.0,http://www.cian.ru/sale/flat/151154687/,29.0,7.0,240,0,12.0,10300000,2,1.0,45.0,1.0
241,1,1,2.9782486996214126,0,4,9.0,http://www.cian.ru/sale/flat/150291609/,17.0,10.0,241,0,9.0,10300000,1,,37.0,0.0
242,0,0,4.075651203998337,0,3,,http://www.cian.ru/sale/flat/149031267/,46.2,6.0,242,1,,10327639,1,,46.2,1.0
243,1,0,2.6612486798242307,0,13,11.0,http://www.cian.ru/sale/flat/149213363/,28.0,5.0,243,0,16.0,10329300,2,,49.0,1.0
244,1,1,4.055612885607759,0,2,15.0,http://www.cian.ru/sale/flat/151241436/,24.0,11.0,244,1,44.0,10351200,1,,45.6,1.0
245,1,1,5.305252862455306,0,3,9.0,http://www.cian.ru/sale/flat/150713577/,47.0,9.0,245,0,6.0,10400000,3,1.0,65.0,1.0
246,1,0,4.073529439725622,0,3,8.0,http://www.cian.ru/sale/flat/149021395/,20.0,1.0,246,0,17.0,10400000,1,1.0,40.0,1.0
247,1,0,2.6627742573644744,0,3,6.0,http://www.cian.ru/sale/flat/151848613/,28.0,9.0,247,0,5.0,10400000,2,,42.0,1.0
248,1,1,2.6008044283483187,0,2,6.0,http://www.cian.ru/sale/flat/151894320/,19.0,7.0,248,0,5.0,10450000,1,1.0,32.0,1.0
249,1,1,4.42486404622102,0,5,9.0,http://www.cian.ru/sale/flat/151167982/,34.0,15.0,249,0,14.0,10500000,2,1.0,53.0,1.0
250,1,0,4.852338359599013,0,2,10.0,http://www.cian.ru/sale/flat/151413419/,19.0,2.0,250,0,5.0,10500000,1,1.0,35.5,1.0
251,1,0,4.073529439725622,0,11,9.0,http://www.cian.ru/sale/flat/150658211/,19.0,3.0,251,0,17.0,10500000,1,0.0,39.0,1.0
252,0,1,4.773031066773263,0,1,,http://www.cian.ru/sale/flat/151024547/,,8.0,252,1,7.0,288416556,,,386.0,1.0
253,1,1,2.4332284210878248,0,9,8.5,http://www.cian.ru/sale/flat/49836838/,54.0,14.0,253,0,9.0,23000000,3,1.0,76.0,1.0
254,1,1,1.395345185649468,0,4,27.0,http://www.cian.ru/sale/flat/3435163/,100.0,4.0,254,0,6.0,114240275,3,1.0,222.0,1.0
255,1,0,3.1464398018757076,0,8,7.5,http://www.cian.ru/sale/flat/152200755/,22.0,5.0,255,0,8.0,10500000,2,,38.0,1.0
256,1,0,4.086895105069745,0,4,7.0,http://www.cian.ru/sale/flat/152063509/,23.0,2.0,256,0,12.0,10500000,2,1.0,38.0,1.0
257,1,1,2.7380359177277818,0,4,7.5,http://www.cian.ru/sale/flat/151860404/,16.4,6.0,257,0,16.0,10500000,1,1.0,38.0,1.0
258,1,0,3.9104392866935047,0,7,6.0,http://www.cian.ru/sale/flat/151365820/,30.0,9.0,258,0,12.0,10500000,2,0.0,37.9,1.0
259,1,1,4.075651203998337,0,3,,http://www.cian.ru/sale/flat/151005980/,35.0,6.0,259,1,8.0,10598345,2,,61.5,1.0
260,0,0,4.075651203998337,0,3,,http://www.cian.ru/sale/flat/149031365/,61.5,6.0,260,1,,10598345,1,,61.5,1.0
261,1,1,3.5164528055355806,0,1,6.6,http://www.cian.ru/sale/flat/152101124/,43.0,5.0,261,0,5.0,10600000,3,,61.0,1.0
262,1,1,4.049282264729725,0,4,60.7,http://www.cian.ru/sale/flat/150910460/,,5.0,262,1,4.0,10661503,2,,60.7,1.0
263,1,0,2.4766843214752097,0,3,6.0,http://www.cian.ru/sale/flat/151927749/,31.0,7.0,263,0,5.0,10700000,2,1.0,48.0,1.0
264,1,1,3.742838822364391,0,12,9.0,http://www.cian.ru/sale/flat/151579309/,18.0,10.0,264,1,12.0,10700000,1,,37.0,1.0
265,1,0,4.47660860726096,0,7,7.0,http://www.cian.ru/sale/flat/150354042/,33.0,5.0,265,0,12.0,10700000,2,1.0,50.0,1.0
266,1,1,3.688766805185085,0,4,6.0,http://www.cian.ru/sale/flat/151795440/,28.6,7.0,266,0,5.0,10799999,2,1.0,44.0,1.0
267,1,0,4.878524214599628,0,15,8.0,http://www.cian.ru/sale/flat/147911950/,28.0,10.0,267,0,16.0,10800000,2,1.0,49.0,1.0
268,1,1,3.512351929143108,0,5,5.0,http://www.cian.ru/sale/flat/149586481/,26.0,5.0,268,0,5.0,10800000,2,,42.0,1.0
269,1,0,4.569649844974681,0,7,6.0,http://www.cian.ru/sale/flat/151669524/,20.0,8.0,269,0,8.0,10800000,1,1.0,32.0,1.0
270,1,1,4.075651203998337,0,1,,http://www.cian.ru/sale/flat/151005358/,25.0,6.0,270,1,5.0,10817568,1,,51.3,1.0
271,1,1,4.075651203998337,0,1,,http://www.cian.ru/sale/flat/151005586/,30.0,6.0,271,1,5.0,10817568,2,,51.3,1.0
272,1,1,4.106200426363245,0,4,,http://www.cian.ru/sale/flat/151796382/,45.7,,272,1,19.0,10821600,3,,64.8,
273,1,1,4.059767192417162,0,3,,http://www.cian.ru/sale/flat/150833983/,,9.0,273,1,6.0,10844021,1,,46.2,1.0
274,0,0,4.075651203998337,0,4,,http://www.cian.ru/sale/flat/149031288/,47.6,6.0,274,1,,10859151,1,,47.6,1.0
275,1,0,3.146765674904333,0,2,22.0,http://www.cian.ru/sale/flat/137145027/,19.0,5.0,275,0,9.0,10900000,2,0.0,45.0,0.0
276,1,0,5.927139197979453,0,6,10.0,http://www.cian.ru/sale/flat/150797556/,34.0,15.0,276,0,12.0,10900000,2,0.0,52.0,1.0
277,1,1,3.5987858742997028,0,5,8.8,http://www.cian.ru/sale/flat/151905613/,16.8,7.0,277,0,12.0,10900000,1,0.0,35.8,1.0
278,0,1,4.049282264729725,0,3,,http://www.cian.ru/sale/flat/150118459/,61.5,5.0,278,0,6.0,10916296,2,0.0,61.5,1.0
279,1,1,4.059767192417162,0,3,,http://www.cian.ru/sale/flat/150833989/,,9.0,279,1,6.0,10916296,2,,61.4,1.0
280,1,1,2.921853446912537,0,17,19.0,http://www.cian.ru/sale/flat/150100316/,67.1,5.0,280,0,20.0,54800000,2,1.0,137.0,1.0
281,1,1,4.075651203998337,0,2,,http://www.cian.ru/sale/flat/151423432/,11.0,5.0,281,1,5.0,4600000,1,,17.0,1.0
282,0,1,2.5429321513755467,0,3,,http://www.cian.ru/sale/flat/151030500/,92.1,15.0,282,0,13.0,47892000,2,1.0,92.1,0.0
283,1,1,4.073529439725622,0,5,10.0,http://www.cian.ru/sale/flat/151974306/,19.0,2.0,283,0,17.0,10950000,1,,40.0,1.0
284,0,1,4.075651203998337,0,1,,http://www.cian.ru/sale/flat/149920193/,56.4,5.0,284,0,6.0,10958128,2,0.0,56.4,1.0
285,1,0,3.788812077301383,0,8,5.0,http://www.cian.ru/sale/flat/152143382/,34.0,3.0,285,0,9.0,10990000,2,1.0,44.0,1.0
286,1,1,5.080534294191274,0,2,13.0,http://www.cian.ru/sale/flat/151140252/,32.0,15.0,286,0,5.0,10990000,2,1.0,54.0,0.0
287,1,1,4.535327577976717,0,4,6.0,http://www.cian.ru/sale/flat/152015187/,25.2,8.0,287,0,5.0,10999000,2,1.0,40.0,1.0
288,1,1,4.070034813146394,0,6,6.0,http://www.cian.ru/sale/flat/151974442/,30.0,5.0,288,0,8.0,11000000,2,,43.0,1.0
289,1,1,4.636858978901425,0,20,7.0,http://www.cian.ru/sale/flat/151533520/,18.0,10.0,289,0,21.0,11000000,1,1.0,40.0,1.0
290,1,1,2.7325100853796376,0,3,6.0,http://www.cian.ru/sale/flat/149051482/,18.0,10.0,290,0,5.0,11000000,1,1.0,31.0,1.0
291,1,1,4.052690629055099,0,3,9.0,http://www.cian.ru/sale/flat/150503960/,20.0,10.0,291,0,7.0,11000000,1,1.0,37.0,1.0
292,1,1,3.767187679997485,0,2,8.0,http://www.cian.ru/sale/flat/151974347/,30.0,6.0,292,0,6.0,11000000,2,,47.0,1.0
293,0,1,5.46649675488154,0,3,7.0,http://www.cian.ru/sale/flat/151277263/,34.0,15.0,293,0,6.0,11018787,1,0.0,48.9,1.0
294,1,0,3.4443967311944186,0,12,9.6,http://www.cian.ru/sale/flat/151557157/,31.0,7.0,294,0,12.0,11086000,2,1.0,50.5,1.0
295,1,0,3.8099235968796465,0,9,6.5,http://www.cian.ru/sale/flat/150889637/,26.0,5.0,295,0,12.0,11200000,2,1.0,38.7,1.0
296,1,1,3.824568325418251,0,3,9.0,http://www.cian.ru/sale/flat/151613261/,20.0,7.0,296,0,9.0,11200000,1,,42.0,1.0
297,1,1,3.067754183383751,0,3,7.7,http://www.cian.ru/sale/flat/149794286/,21.5,5.0,297,0,9.0,11200000,2,,36.3,1.0
298,1,1,2.7979146755780926,0,5,5.7,http://www.cian.ru/sale/flat/150691695/,30.0,8.0,298,0,5.0,11200000,2,1.0,41.2,1.0
299,1,0,4.758651638819743,0,7,,http://www.cian.ru/sale/flat/151352059/,,12.0,299,1,20.0,11262500,1,,42.5,0.0
300,1,1,3.677478654967273,0,8,10.0,http://www.cian.ru/sale/flat/150840395/,15.1,5.0,300,0,12.0,11280000,1,0.0,35.8,1.0
301,1,1,3.5987858742997028,0,10,10.0,http://www.cian.ru/sale/flat/151971532/,15.0,10.0,301,0,12.0,11300000,1,1.0,36.0,1.0
302,1,0,3.8704683396148507,0,4,6.4,http://www.cian.ru/sale/flat/150906820/,45.0,3.0,302,0,12.0,11300000,3,0.0,55.0,1.0
303,1,1,4.537171564674231,0,3,8.0,http://www.cian.ru/sale/flat/39780029/,42.0,6.0,303,0,5.0,11300000,2,,62.0,1.0
304,1,1,4.02597306166257,0,7,,http://www.cian.ru/sale/flat/148506881/,,5.0,304,0,8.0,11368000,2,,39.2,1.0
305,1,1,4.02597306166257,0,7,,http://www.cian.ru/sale/flat/150046260/,39.2,7.0,305,0,10.0,11368000,1,0.0,39.2,1.0
306,1,1,5.11062879910589,0,4,9.0,http://www.cian.ru/sale/flat/152064578/,51.0,10.0,306,0,5.0,11390000,3,1.0,73.0,1.0
307,1,1,3.854242184537576,0,1,6.0,http://www.cian.ru/sale/flat/152131303/,23.0,3.0,307,0,9.0,11400000,2,1.0,42.0,1.0
308,1,0,2.1406043476111796,0,8,,http://www.cian.ru/sale/flat/152142404/,,,308,1,8.0,52905000,3,,117.0,
309,0,0,2.6791317145062234,0,3,25.0,http://www.cian.ru/sale/flat/150599473/,98.0,10.0,309,0,10.0,59000000,3,0.0,123.0,1.0
310,1,1,1.6292268053050718,0,12,,http://www.cian.ru/sale/flat/40058285/,,5.0,310,0,15.0,234655700,4,1.0,200.0,1.0
311,1,1,4.475600227029298,0,9,14.0,http://www.cian.ru/sale/flat/50164885/,20.0,5.0,311,0,12.0,11400000,1,1.0,43.0,1.0
312,1,0,2.871123454101677,0,5,7.0,http://www.cian.ru/sale/flat/144945147/,36.5,5.0,312,0,8.0,11490000,2,1.0,52.0,1.0
313,1,1,3.0193444338631563,0,11,10.3,http://www.cian.ru/sale/flat/151246724/,20.1,11.0,313,1,18.0,11493100,1,,43.7,1.0
314,0,1,3.6547858341428845,0,1,5.0,http://www.cian.ru/sale/flat/152064257/,30.0,6.0,314,0,5.0,11500000,2,,43.0,1.0
315,1,0,4.297023282094021,0,3,8.1,http://www.cian.ru/sale/flat/150518479/,31.5,3.0,315,0,16.0,11500000,2,1.0,52.7,1.0
316,1,1,1.7752048614374636,0,1,6.7,http://www.cian.ru/sale/flat/151952564/,21.1,4.0,316,0,9.0,11500000,2,,34.2,1.0
317,1,0,2.487995381445249,0,4,6.0,http://www.cian.ru/sale/flat/150362484/,23.0,3.0,317,0,9.0,11500000,2,1.0,40.0,1.0
318,1,1,5.7850390506614415,0,3,10.0,http://www.cian.ru/sale/flat/151756241/,30.0,13.0,318,0,5.0,11500000,2,0.0,50.0,1.0
319,1,0,3.9931942002444414,0,2,6.0,http://www.cian.ru/sale/flat/150993213/,29.0,5.0,319,0,9.0,11500000,2,0.0,45.0,1.0
320,1,1,2.7550530377381643,0,1,7.6,http://www.cian.ru/sale/flat/151675322/,19.0,6.0,320,0,14.0,11500000,1,1.0,35.0,1.0
321,1,1,2.7164846398007265,0,2,6.0,http://www.cian.ru/sale/flat/152062806/,29.0,5.0,321,0,8.0,11500000,2,1.0,45.0,1.0
322,1,0,4.140822051741301,0,2,10.0,http://www.cian.ru/sale/flat/151883173/,32.0,5.0,322,0,12.0,11500000,2,,49.0,1.0
323,1,0,4.758651638819743,0,15,,http://www.cian.ru/sale/flat/151352011/,,12.0,323,1,20.0,11592200,1,,38.9,0.0
324,1,1,3.5416859242443812,0,2,7.0,http://www.cian.ru/sale/flat/151911133/,27.0,5.0,324,0,8.0,11600000,2,1.0,43.1,1.0
325,1,1,1.7752048614374636,0,3,8.0,http://www.cian.ru/sale/flat/152196677/,20.0,4.0,325,0,9.0,11670000,1,,30.0,1.0
326,1,1,4.276986415208989,0,2,10.0,http://www.cian.ru/sale/flat/148904671/,37.0,13.0,326,0,5.0,11700000,2,1.0,55.8,1.0
327,1,0,2.955600402829409,0,9,10.0,http://www.cian.ru/sale/flat/149860931/,17.7,12.0,327,0,16.0,11720000,1,1.0,39.0,1.0
328,1,1,2.687231196647567,0,11,10.0,http://www.cian.ru/sale/flat/149703648/,18.0,3.0,328,0,14.0,11800000,1,0.0,40.0,0.0
329,1,0,3.8794045674601376,0,5,6.0,http://www.cian.ru/sale/flat/151974958/,43.0,7.0,329,0,9.0,11900000,3,,60.0,1.0
330,1,0,3.739572837681128,0,4,9.4,http://www.cian.ru/sale/flat/149478178/,32.3,10.0,330,0,16.0,11900000,2,1.0,54.4,1.0
331,1,1,2.724018946692556,0,2,5.0,http://www.cian.ru/sale/flat/149498170/,28.0,5.0,331,0,5.0,11900000,2,1.0,37.0,1.0
332,1,0,3.8794045674601376,0,5,15.0,http://www.cian.ru/sale/flat/149678467/,35.0,,332,0,9.0,11900000,3,,60.0,
333,1,0,3.5649507676782046,0,7,6.0,http://www.cian.ru/sale/flat/151716881/,30.0,15.0,333,0,12.0,11900000,2,,45.0,1.0
334,1,1,3.2910963603029066,0,8,6.0,http://www.cian.ru/sale/flat/148074189/,28.0,8.0,334,0,9.0,11900000,2,1.0,43.2,1.0
335,1,0,2.6612486798242307,0,3,7.8,http://www.cian.ru/sale/flat/151850889/,45.9,10.0,335,0,16.0,11923200,3,0.0,64.8,1.0
336,0,1,4.126234242464264,0,4,14.0,http://www.cian.ru/sale/flat/148778226/,59.0,4.0,336,0,11.0,69000000,3,,107.0,1.0
337,1,0,4.3054130305370535,0,10,11.7,http://www.cian.ru/sale/flat/151641942/,91.1,,337,0,18.0,72910000,4,,158.5,
338,1,1,3.059897469490966,0,7,25.0,http://www.cian.ru/sale/flat/45935852/,149.0,10.0,338,0,7.0,216130250,4,0.0,266.0,1.0
339,1,0,2.9794649020153314,0,12,9.5,http://www.cian.ru/sale/flat/51373464/,30.0,7.0,339,0,12.0,11980000,2,1.0,50.0,1.0
340,1,0,6.03286789368884,0,10,9.6,http://www.cian.ru/sale/flat/151528338/,31.0,6.0,340,0,14.0,11990000,2,1.0,51.2,0.0
341,1,1,3.7223089240052682,0,6,7.6,http://www.cian.ru/sale/flat/148895641/,36.6,7.0,341,0,9.0,12000000,2,1.0,53.8,1.0
342,1,1,4.543408580400402,0,6,6.5,http://www.cian.ru/sale/flat/150691006/,24.9,10.0,342,0,9.0,12000000,2,,41.7,1.0
343,1,1,3.2378494990591182,0,1,8.5,http://www.cian.ru/sale/flat/151436998/,19.0,9.0,343,0,5.0,12000000,1,1.0,35.0,1.0
344,1,0,3.5929528699056523,0,6,9.0,http://www.cian.ru/sale/flat/152043845/,16.6,11.0,344,0,12.0,12000000,1,1.0,32.9,1.0
345,1,1,2.896809562517548,0,2,8.1,http://www.cian.ru/sale/flat/149433835/,14.2,4.0,345,0,14.0,12000000,1,1.0,37.8,1.0
346,1,0,4.089410018588104,0,15,12.0,http://www.cian.ru/sale/flat/2473024/,22.0,3.0,346,0,18.0,12000000,1,1.0,45.0,1.0
347,0,1,1.7732607063131756,0,2,6.0,http://www.cian.ru/sale/flat/152191181/,18.0,5.0,347,0,5.0,12000000,1,,30.0,1.0
348,1,0,4.149075524667853,0,7,7.0,http://www.cian.ru/sale/flat/151733012/,44.0,5.0,348,0,9.0,12050000,3,,64.0,1.0
349,1,1,4.2350654388001905,0,7,12.0,http://www.cian.ru/sale/flat/150828384/,37.0,5.0,349,0,9.0,12100000,2,1.0,54.6,1.0
350,1,1,1.7752048614374636,0,1,6.2,http://www.cian.ru/sale/flat/151951822/,24.3,4.0,350,0,9.0,12100000,2,,38.4,1.0
351,1,1,3.0193444338631563,0,14,10.1,http://www.cian.ru/sale/flat/151721424/,19.9,11.0,351,1,18.0,12140700,1,,42.9,1.0
352,1,1,2.8289035991012184,0,2,8.0,http://www.cian.ru/sale/flat/149011459/,31.7,5.0,352,1,7.0,12149400,1,,38.6,1.0
353,1,1,2.861803679301287,0,2,10.0,http://www.cian.ru/sale/flat/151727553/,18.0,10.0,353,1,7.0,12149427,1,,39.0,1.0
354,1,0,2.861803679301287,0,2,,http://www.cian.ru/sale/flat/152142434/,,,354,1,7.0,12149427,1,,39.0,
355,0,1,2.861803679301287,0,2,,http://www.cian.ru/sale/flat/150222232/,,8.0,355,1,7.0,12149427,1,,38.6,1.0
356,1,1,2.861803679301287,0,2,9.0,http://www.cian.ru/sale/flat/151620448/,30.0,8.0,356,1,7.0,12177740,1,,39.0,1.0
357,1,1,3.0479659268783377,0,5,6.0,http://www.cian.ru/sale/flat/152197845/,25.4,13.0,357,0,5.0,12200000,2,1.0,40.5,1.0
358,1,0,4.94651988325072,0,4,7.0,http://www.cian.ru/sale/flat/150936155/,40.0,10.0,358,0,5.0,12200000,3,,56.0,1.0
359,1,1,2.6951040224402942,0,9,6.0,http://www.cian.ru/sale/flat/151956723/,25.0,10.0,359,0,9.0,12250000,2,0.0,40.0,1.0
360,1,1,2.6612486798242307,0,4,20.2,http://www.cian.ru/sale/flat/48910971/,10.9,10.0,360,1,19.0,12275200,1,,44.8,1.0
361,1,1,3.5213025805477103,0,1,7.0,http://www.cian.ru/sale/flat/150814098/,45.0,5.0,361,0,5.0,12300000,3,,63.0,1.0
362,1,0,3.897298481091733,0,6,6.0,http://www.cian.ru/sale/flat/150412627/,33.2,10.0,362,0,9.0,12300000,3,1.0,51.5,1.0
363,1,0,3.101481482256083,0,3,10.0,http://www.cian.ru/sale/flat/150984067/,19.0,5.0,363,0,14.0,12300000,1,1.0,36.0,1.0
364,1,0,3.4843945862030536,0,3,14.0,http://www.cian.ru/sale/flat/151056958/,70.0,7.0,364,0,3.0,23500000,3,,94.1,1.0
365,1,0,2.168334488100579,0,4,17.4,http://www.cian.ru/sale/flat/148096080/,77.7,9.0,365,0,6.0,80000000,4,,143.0,1.0
366,1,1,3.059897469490966,0,1,18.0,http://www.cian.ru/sale/flat/149708762/,100.0,10.0,366,0,7.0,186494000,5,1.0,242.2,1.0
367,1,0,2.6612486798242307,0,8,8.0,http://www.cian.ru/sale/flat/149213365/,43.0,5.0,367,0,16.0,12312000,3,,64.0,1.0
368,1,0,2.220512935176793,0,5,5.7,http://www.cian.ru/sale/flat/150408457/,30.0,2.0,368,0,5.0,12350000,2,1.0,45.5,1.0
369,1,1,3.5316877187843443,0,4,8.0,http://www.cian.ru/sale/flat/151212302/,36.1,3.0,369,0,9.0,12400000,2,,54.0,1.0
370,1,1,3.2262582166603555,0,5,8.0,http://www.cian.ru/sale/flat/149401409/,21.0,10.0,370,0,6.0,12450000,1,1.0,38.0,1.0
